.1e-1	4.676733205
.2e-1	5.059695206
.3e-1	5.351926107
.4e-1	4.773566573
.5e-1	4.853586399
.6e-1	5.076267719
.7e-1	5.295697874
.8e-1	4.805705106
.9e-1	4.685053077
.10	5.224870600
.11	4.356968324
.12	5.174008097
.13	4.581015644
.14	5.516567934
.15	4.134104422
.16	4.995131775
.17	5.168821414
.18	4.269677387
.19	5.188803633
.20	5.081391789
.21	4.748542994
.22	3.995725784
.23	4.983255383
.24	4.561257147
.25	4.046691695
.26	4.165002382
.27	5.150865572
.28	3.665585024
.29	4.455486543
.30	3.303377540
.31	3.912104403
.32	4.268398164
.33	3.390745562
.34	3.777296033
.35	4.098350949
.36	3.412843612
.37	4.234446762
.38	4.001197866
.39	4.149073330
.40	3.755320485
.41	4.215501897
.42	3.247153095
.43	4.855608147
.44	4.918872911
.45	3.640836165
.46	3.952972975
.47	2.887373742
.48	4.405058817
.49	3.011519885
.50	3.365134035
.51	3.874249933
.52	4.015444224
.53	4.761481812
.54	3.111693602
.55	2.984488918
.56	4.104780659
.57	3.923302057
.58	3.017844470
.59	4.598764340
.60	3.172546560
.61	4.535267481
.62	4.256046187
.63	4.155743489
.64	2.983753395
.65	3.654854501
.66	3.008794649
.67	2.991993199
.68	3.981938092
.69	4.259505000
.70	2.800259580
.71	3.400663344
.72	4.427346787
.73	4.334109095
.74	4.236844440
.75	2.448207397
.76	4.363870533
.77	3.274710897
.78	3.315310632
.79	4.345079457
.80	4.153015680
.81	3.789022187
.82	2.853576907
.83	2.453397609
.84	4.087899762
.85	2.919816135
.86	2.910900042
.87	3.039577435
.88	4.138632224
.89	3.280022327
.90	3.848348577
.91	3.013383425
.92	3.186440769
.93	3.205708073
.94	3.897867718
.95	3.511739728
.96	2.566844748
.97	3.430232987
.98	2.241388429
.99	2.318905263
1.00	3.952965457
1.01	2.890045492
1.02	2.370497548
1.03	2.193884096
1.04	3.328253940
1.05	3.874532600
1.06	2.147286309
1.07	2.278768407
1.08	3.448097345
1.09	2.122283725
1.10	3.234836263
1.11	3.784052867
1.12	3.447944152
1.13	2.272001957
1.14	3.460703136
1.15	2.239345094
1.16	2.947499367
1.17	2.851566592
1.18	2.246880012
1.19	3.816669783
1.20	3.184352281
1.21	3.839539060
1.22	3.504817378
1.23	3.379726879
1.24	2.790753100
1.25	2.747946395
1.26	1.928710691
1.27	3.054647362
1.28	3.241574343
1.29	3.718729056
1.30	2.918034705
1.31	3.096679098
1.32	3.502710968
1.33	1.937168958
1.34	3.712161994
1.35	3.381598120
1.36	1.794746489
1.37	1.814381542
1.38	2.851280653
1.39	3.048023881
1.40	1.786662230
1.41	1.844077627
1.42	3.308501596
1.43	2.802624978
1.44	2.679015633
1.45	3.133467586
1.46	3.394793411
1.47	2.130972409
1.48	2.394245849
1.49	2.824487203
1.50	2.322725726
1.51	1.989351656
1.52	3.326669238
1.53	3.519043220
1.54	2.120692961
1.55	3.606867175
1.56	3.063425833
1.57	3.046608240
1.58	2.938548975
1.59	3.184904288
1.60	3.338769989
1.61	3.299093079
1.62	2.726784947
1.63	2.949798454
1.64	3.210504073
1.65	1.877102532
1.66	3.068819574
1.67	1.617250677
1.68	2.812778633
1.69	3.161130898
1.70	2.897787961
1.71	1.712989482
1.72	3.224442174
1.73	2.309889121
1.74	2.619503778
1.75	2.101578539
1.76	3.080942092
1.77	2.143653679
1.78	3.019462769
1.79	1.618957256
1.80	1.988749825
1.81	3.489561838
1.82	1.725656518
1.83	2.878273568
1.84	2.333882982
1.85	3.440119048
1.86	1.867890091
1.87	3.005295788
1.88	2.806961503
1.89	2.994536920
1.90	3.405013662
1.91	1.867519817
1.92	2.175541159
1.93	2.406337354
1.94	2.640611811
1.95	1.940161375
1.96	1.527233209
1.97	2.346261534
1.98	2.679112826
1.99	1.747657701
2.00	1.970308737
2.01	1.593619997
2.02	2.796339013
2.03	2.158975969
2.04	2.488652157
2.05	2.226587477
2.06	2.905468464
2.07	1.901164358
2.08	1.533503298
2.09	2.338257591
2.10	2.726475611
2.11	1.963116693
2.12	2.588687778
2.13	2.574002143
2.14	3.344905978
2.15	3.068406215
2.16	2.150015934
2.17	2.868582084
2.18	1.341948871
2.19	2.470087518
2.20	2.761549739
2.21	2.849707533
2.22	1.993132404
2.23	2.911025514
2.24	2.629533411
2.25	2.896004836
2.26	2.700742792
2.27	1.968907693
2.28	3.008945018
2.29	1.952696428
2.30	2.022836927
2.31	2.913654892
2.32	2.174855725
2.33	2.298552746
2.34	1.727319299
2.35	1.551556678
2.36	2.859564682
2.37	1.338121436
2.38	3.237091566
2.39	2.971287793
2.40	1.904407909
2.41	2.233164124
2.42	2.024694576
